x,y,causa,year
35.0268945,244.8750174,Intencionado,2005
323.510999175,70.404009975,Accidente,2005
156.4340076,154.8749826,Accidente,2005
130.5020652,233.31800505,Accidente,2005
276.51099255,50.322009075,Accidente,2005
65.914337775,204.87499305,Accidente,2005
356.3640132,221.499995925,Accidente,2005
284.170002675,248.440987275,Accidente,2005
201.484993125,322.88199255,Accidente,2005
205.781985825,338.82498195,Intencionado,2005
145.9942965,174.874994775,Accidente,2005
198.912441975,304.87501395,Intencionado,2005
215.834419125,274.875015675,Intencionado,2005
236.354066325,294.874987875,Accidente,2005
125.074859325,184.874980875,Accidente,2005
155.4746076,224.875005225,Accidente,2005
155.1148326,194.87500695,Accidente,2005
360.555991575,223.59400635,Accidente,2005
228.488985075,181.09898235,Accidente,2005
136.753795425,254.8750035,Accidente,2005
85.55457495,174.874994775,Accidente,2005
119.47208325,94.87498605,Accidente,2005
228.098988975,250.2159972,Accidente,2005
200.39299605,240.244992975,Intencionado,2005
290.99201625,178.6820139,Accidente,2005
178.632644775,234.874991325,Accidente,2005
66.114212775,204.87499305,Accidente,2005
52.049009025,207.750994425,Accidente,2005
286.593926775,304.87501395,Accidente,2005
136.953670425,144.8749965,Intencionado,2005
215.074894125,74.87501385,Accidente,2005
67.0735728,244.8750174,Intencionado,2005
106.95367215,134.8750104,Intencionado,2005
205.59454305,344.874998325,Accidente,2005
205.11484305,354.874984425,Intencionado,2005
205.79441805,274.875015675,Intencionado,2005
328.95899205,174.9640191,Accidente,2005
231.830015625,258.2500128,Accidente,2005
236.194166325,294.874987875,Accidente,2005
234.994916325,334.87497225,Accidente,2005
203.98498965,317.957991975,Accidente,2005
58.632651675,234.874991325,Intencionado,2005
289.773978,285.0199911,Accidente,2005
197.922980775,340.436014425,Intencionado,2005
249.513996225,64.65500535,Accidente,2005
205.27474305,334.87497225,Intencionado,2005
185.274730875,344.874998325,Accidente,2005
185.874355875,224.875005225,Accidente,2005
364.9949355,124.874984325,Accidente,2005
226.87499445,119.5350039,Accidente,2005
281.990006025,55.420980225,Accidente,2005
45.274765575000004,124.874984325,Intencionado,2005
105.154837125,84.87499995,Accidente,2005
279.524987625,209.8829811,Intencionado,2005
325.541009625,237.1089942,Accidente,2005
236.234141325,294.874987875,Accidente,2005
245.1148674,294.874987875,Intencionado,2005
186.8736909,304.87501395,Intencionado,2005
135.9543354,244.8750174,Accidente,2005
106.474012125,94.87498605,Intencionado,2005
75.47463885,134.8750104,Accidente,2005
262.17499815,295.491002625,Accidente,2005
326.693009175,223.02300345,Intencionado,2005
205.31471805,334.87497225,Intencionado,2005
175.314719775,364.8750105,Intencionado,2005
236.274116325,294.874987875,Intencionado,2005
66.9536478,254.8750035,Intencionado,2005
245.5449984,92.16100335,Accidente,2005
242.7130095,252.47098695,Accidente,2005
275.194815675,334.87497225,Accidente,2005
219.473982975,341.90801385,Intencionado,2005
165.754458675,214.875019125,Accidente,2005
165.794433675,214.875019125,Accidente,2005
237.84797205,229.7160177,Intencionado,2005
275.23499055,299.69201535,Accidente,2005
225.7429824,295.368998925,Accidente,2005
215.234794125,364.8750105,Intencionado,2005
66.9936228,254.8750035,Accidente,2005
288.9149952,57.02601645,Accidente,2005
270.05199195,31.7120076,Accidente,2005
75.23478885,124.874984325,Intencionado,2005
85.39467495,174.874994775,Intencionado,2005
281.1680001,276.440996325,Intencionado,2005
85.59454995,194.87500695,Intencionado,2005
355.02796875,158.7579942,Intencionado,2005
295.434637875,74.87501385,Accidente,2005
175.154819775,84.87499995,Accidente,2005
245.615994,91.4779905,Accidente,2005
253.95198075,250.51700895,Accidente,2005
273.406014375,69.5289972,Accidente,2005
272.5860072,67.30198995,Accidente,2005
251.988009,85.638002775,Intencionado,2005
314.62699515,248.070019275,Intencionado,2005
307.77799845,277.03898235,Intencionado,2005
281.87499795,54.227006925,Accidente,2005
322.268016525,63.578998275,Accidente,2005
199.032366975,304.87501395,Intencionado,2005
265.0348896,334.87497225,Intencionado,2005
327.624986325,95.1329847,Accidente,2005
214.994944125,104.875012125,Intencionado,2005
199.072341975,304.87501395,Intencionado,2005
295.57698885,64.4759973,Accidente,2005
328.38702975,224.63799345,Accidente,2005
328.8979902,247.747980675,Accidente,2005
248.0930049,222.110014425,Intencionado,2005
225.234780225,184.874980875,Accidente,2005
205.27474305,324.87498615,Intencionado,2005
87.87312495,244.8750174,Accidente,2005
178.392794775,234.874991325,Intencionado,2005
24.8350284,214.875019125,Accidente,2005
134.9149854,64.874987775,Otro,2005
215.034919125,104.875012125,Accidente,2005
107.07359715,134.8750104,Accidente,2005
194.18599785,313.704012375,Intencionado,2005
185.194780875,124.874984325,Accidente,2005
205.43464305,324.87498615,Accidente,2005
85.67449995,194.87500695,Accidente,2005
325.23476115,84.87499995,Rayo,2005
359.55201945,224.175003,Rayo,2005
195.27475695,314.87500005,Accidente,2005
269.083997325,310.783998525,Rayo,2005
67.1934978,254.8750035,Accidente,2005
55.834401675,204.87499305,Accidente,2005
45.514615575,194.87500695,Accidente,2005
105.594562125,264.8749896,Accidente,2005
55.874376675,204.87499305,Intencionado,2005
135.0748854,94.87498605,Accidente,2005
297.592008675,56.940989625,Otro,2005
279.4310064,113.474993775,Accidente,2005
334.91494725,104.875012125,Otro,2005
319.0670184,65.6850012,Accidente,2005
318.0399807,66.3549822,Accidente,2005
333.85401075,175.827998775,Accidente,2005
323.6399985,244.08599085,Intencionado,2005
215.874394125,274.875015675,Accidente,2005
273.262983825,305.664000525,Accidente,2005
296.073998025,201.478996875,Accidente,2005
96.35406105,184.874980875,Intencionado,2005
294.3770193,56.9459865,Accidente,2005
328.74200775,174.284004375,Intencionado,2005
298.60101765,56.1540018,Intencionado,2005
196.63390695,174.874994775,Intencionado,2005
323.51199855,244.279989525,Accidente,2005
331.407980475,172.722980625,Accidente,2005
215.354719125,334.87497225,Accidente,2005
245.5146174,314.87500005,Accidente,2005
65.994287775,204.87499305,Intencionado,2005
66.8337228,244.8750174,Accidente,2005
273.869004825,250.13500785,Accidente,2005
178.552694775,234.874991325,Intencionado,2005
35.030892,244.8750174,Accidente,2005
345.690008625,167.112009675,Accidente,2005
268.178003925,74.74101765,Intencionado,2005
270.186987525,252.442005075,Accidente,2005
165.354708675,174.874994775,Accidente,2005
271.326994575,61.9750014,Accidente,2005
235.034891325,94.87498605,Accidente,2005
154.211997225,97.815986775,Accidente,2005
45.314740575,124.874984325,Accidente,2005
232.098008025,235.3560105,Accidente,2005
245.5146174,324.87498615,Accidente,2005
288.70800465,188.5280163,Accidente,2005
156.4340076,174.874994775,Accidente,2005
175.474619775,164.875008675,Intencionado,2005
165.914358675,74.87501385,Accidente,2005
136.913695425,194.87500695,Accidente,2005
105.434662125,264.8749896,Accidente,2005
290.65702575,77.8740183,Accidente,2005
220.8159837,235.695997875,Accidente,2005
196.673841975,174.874994775,Intencionado,2005
220.8559587,235.695997875,Intencionado,2005
214.875019125,214.875019125,Accidente,2005
272.94698145,301.896996375,Accidente,2005
205.63451805,344.874998325,Accidente,2005
24.8110434,234.874991325,Accidente,2005
155.2747326,244.8750174,Accidente,2005
258.8569932,50.40999405,Accidente,2005
360.4999866,140.3100114,Accidente,2005
339.735012825,169.709984925,Accidente,2005
334.314003075,169.709984925,Accidente,2005
45.354715575,124.874984325,Accidente,2005
111.771019425,129.775999275,Intencionado,2005
259.574984175,258.462000225,Accidente,2005
243.976019625,345.585993675,Intencionado,2005
119.39213325,94.87498605,Accidente,2005
136.833745425,144.8749965,Intencionado,2005
214.954969125,84.87499995,Accidente,2005
282.11500785,162.248011575,Accidente,2005
237.09100545,192.219987375,Accidente,2005
330.499988325,258.974000025,Accidente,2005
236.314091325,294.874987875,Intencionado,2005
256.12901925,306.109002225,Accidente,2005
285.914351775,344.874998325,Accidente,2005
219.85298595,310.53899175,Accidente,2005
332.04698085,145.201992,Otro,2005
106.99364715,134.8750104,Accidente,2005
185.154805875,124.874984325,Accidente,2005
175.514594775,164.875008675,Accidente,2005
329.992026,172.651985025,Accidente,2005
328.30500105,180.49200195,Accidente,2005
223.939989975,222.728987325,Accidente,2005
245.1548424,294.874987875,Intencionado,2005
293.000000475,65.0190177,Accidente,2005
255.3946785,94.87498605,Accidente,2005
195.95433195,324.87498615,Intencionado,2005
225.514605225,334.87497225,Accidente,2005
235.474616325,304.87501395,Accidente,2005
195.63453195,234.874991325,Intencionado,2005
239.72999505,264.9570183,Intencionado,2005
205.31471805,324.87498615,Intencionado,2005
289.0840095,255.21599025,Accidente,2005
258.6759864,294.23398875,Accidente,2005
35.0508795,204.87499305,Accidente,2005
196.713816975,174.874994775,Otro,2005
276.88899615,275.08100685,Intencionado,2005
176.234144775,104.875012125,Accidente,2005
94.974004125,126.219983175,Accidente,2005
119.43210825,94.87498605,Accidente,2005
89.424994425,101.7530046,Accidente,2005
209.286993825,257.302005675,Accidente,2005
297.74299425,285.922986375,Otro,2005
235.514591325,304.87501395,Accidente,2005
310.99198845,346.289034,Accidente,2005
56.314101675,244.8750174,Accidente,2005
66.034262775,204.87499305,Accidente,2005
145.5145965,154.8749826,Accidente,2005
291.353989875,318.2049975,Rayo,2005
136.953670425,194.87500695,Intencionado,2005
264.52600785,69.937981425,Accidente,2005
24.8350284,224.875005225,Intencionado,2005
340.41198945,83.221993725,Intencionado,2005
268.348977,334.7380179,Accidente,2005
225.154830225,344.874998325,Accidente,2005
210.49499835,338.48599395,Accidente,2005
106.593937125,94.87498605,Intencionado,2005
286.645014825,167.07399345,Accidente,2005
205.47461805,324.87498615,Accidente,2005
270.125985675,244.8439968,Rayo,2005
248.85500835,81.898981125,Accidente,2005
265.251993825,104.72498595,Accidente,2005
75.27476385,124.874984325,Intencionado,2005
328.959991425,161.4359994,Accidente,2005
156.4739826,154.8749826,Intencionado,2005
175.154819775,124.874984325,Intencionado,2005
196.833741975,174.874994775,Intencionado,2005
105.194812125,84.87499995,Intencionado,2005
331.44399795,188.0049834,Accidente,2005
95.15481105,194.87500695,Intencionado,2005
141.8500083,106.16600475,Accidente,2005
205.87436805,274.875015675,Otro,2005
237.69206955,229.7160177,Accidente,2005
55.354701675,104.875012125,Accidente,2005
105.954337125,254.8750035,Accidente,2005
155.3546826,244.8750174,Accidente,2005
261.76501455,89.598006225,Accidente,2005
323.938012125,143.074002825,Accidente,2005
282.3060084,245.278005375,Intencionado,2005
249.005993925,263.2089915,Accidente,2005
278.8329804,246.630999225,Intencionado,2005
349.664003325,229.0429986,Accidente,2005
349.7160108,228.573012525,Accidente,2005
181.804980825,315.651994125,Accidente,2005
228.500018175,366.5410086,Intencionado,2005
264.04598805,102.831010425,Accidente,2005
138.395009025,150.7390092,Accidente,2005
314.78001945,199.74700005,Intencionado,2005
279.0530028,246.565999875,Intencionado,2005
185.211010725,351.09203025,Accidente,2005
175.634519775,314.87500005,Intencionado,2005
205.35469305,334.87497225,Accidente,2005
35.1548145,194.87500695,Intencionado,2005
115.314723225,214.875019125,Accidente,2005
125.434634325,234.874991325,Accidente,2005
359.71000065,126.24400815,Otro,2005
358.2509931,221.647983375,Intencionado,2005
281.0100189,259.824987825,Intencionado,2005
267.78301095,287.6389932,Intencionado,2005
281.6640099,245.16499605,Intencionado,2005
349.53300525,229.274014125,Accidente,2005
67.0735728,254.8750035,Accidente,2005
75.35471385,214.875019125,Accidente,2005
115.394673225,244.8750174,Accidente,2005
114.994923225,254.8750035,Accidente,2005
321.4349775,145.2250176,Otro,2005
322.8799938,183.32399085,Accidente,2005
85.63452495,194.87500695,Accidente,2005
105.994312125,254.8750035,Accidente,2005
236.611985025,73.586019975,Accidente,2005
256.900017075,129.3220032,Accidente,2005
335.594002575,59.0210088,Intencionado,2005
85.43464995,174.874994775,Accidente,2005
301.583992125,230.42701305,Accidente,2005
96.39403605,184.874980875,Intencionado,2005
75.27476385,184.874980875,Accidente,2005
107.11357215,134.8750104,Intencionado,2005
288.5926368,244.8750174,Intencionado,2005
325.9950057,242.8239801,Intencionado,2005
276.3710001,294.0820038,Accidente,2005
322.146012825,212.61799065,Accidente,2005
270.6249936,272.0349918,Accidente,2005
205.842987675,265.1700051,Accidente,2005
195.99430695,324.87498615,Intencionado,2005
261.31201785,70.713016725,Otro,2005
334.41701865,155.92000905,Accidente,2005
214.994944125,94.87498605,Accidente,2005
287.79001875,264.347999175,Accidente,2005
236.394041325,294.874987875,Accidente,2005
56.274126675,244.8750174,Accidente,2005
55.754451675,204.87499305,Accidente,2005
274.4569971,253.038991725,Accidente,2005
281.2150107,245.5649859,Intencionado,2005
268.1160027,288.1310055,Accidente,2005
271.850986875,245.772016425,Accidente,2005
205.11484305,364.8750105,Accidente,2005
245.5545924,324.87498615,Accidente,2005
205.39466805,334.87497225,Accidente,2005
205.59454305,304.87501395,Accidente,2005
266.738983875,299.0520156,Otro,2005
349.5980046,229.003983,Intencionado,2005
241.3700094,355.9909665,Accidente,2005
25.0109184,234.874991325,Intencionado,2005
285.99801945,189.431011575,Accidente,2005
327.70601565,224.908983975,Accidente,2005
205.39466805,204.87499305,Accidente,2005
284.9019849,251.95498965,Intencionado,2005
106.354087125,94.87498605,Accidente,2005
136.873720425,194.87500695,Accidente,2005
146.0342715,174.874994775,Accidente,2005
250.661998275,294.018003825,Intencionado,2005
306.693996375,237.604004625,Accidente,2005
199.112316975,304.87501395,Accidente,2005
205.83439305,274.875015675,Intencionado,2005
125.394659325,204.87499305,Accidente,2005
58.672626675,234.874991325,Intencionado,2005
55.714476675,204.87499305,Accidente,2005
97.353396075,254.8750035,Intencionado,2005
288.6326118,244.8750174,Intencionado,2005
358.46501925,237.775017675,Accidente,2005
272.830974,173.246013525,Accidente,2005
66.074237775,204.87499305,Otro,2005
197.08498485,285.9450126,Otro,2005
206.270000625,288.4380135,Accidente,2005
214.058010075,214.22498565,Intencionado,2005
204.91496805,184.874980875,Accidente,2005
326.793746175,74.87501385,Accidente,2005
35.038887,244.8750174,Intencionado,2005
135.0349104,94.87498605,Accidente,2005
123.088981275,134.086983225,Intencionado,2005
95.39466105,244.8750174,Intencionado,2005
14.9709573,224.875005225,Accidente,2005
205.35469305,84.87499995,Accidente,2005
97.553271075,254.8750035,Intencionado,2005
125.474609325,234.874991325,Accidente,2005
66.9536478,244.8750174,Accidente,2005
97.593246075,254.8750035,Intencionado,2005
251.6610135,66.9299826,Accidente,2005
95.23476105,114.874998225,Accidente,2005
329.6460024,202.758996375,Accidente,2005
52.6449963,215.074014675,Accidente,2005
255.3946785,174.874994775,Accidente,2005
95.43463605,224.875005225,Accidente,2005
315.575002275,143.99498685,Accidente,2005
165.954333675,74.87501385,Accidente,2005
221.391983475,271.7390169,Accidente,2005
225.914355225,324.87498615,Accidente,2005
56.354076675,254.8750035,Accidente,2005
185.234755875,124.874984325,Accidente,2005
175.554569775,164.875008675,Intencionado,2005
85.47462495,174.874994775,Rayo,2005
50.076002925,180.60201315,Rayo,2005
344.706024,220.273003275,Accidente,2005
75.87438885,234.874991325,Accidente,2005
25.1548284,194.87500695,Rayo,2005
326.52499425,129.390000675,Rayo,2005
89.714013675,176.182017375,Accidente,2005
75.19481385,144.8749965,Rayo,2005
75.51461385,134.8750104,Rayo,2005
338.7439926,255.8200125,Rayo,2005
339.646987875,241.052008275,Rayo,2005
276.1189977,305.062017,Rayo,2005
311.620995075,244.707002475,Rayo,2005
260.080987725,283.825018425,Rayo,2005
310.55897925,214.621017975,Rayo,2005
236.889011775,230.27199,Rayo,2005
258.889013175,315.06000435,Rayo,2005
305.563983075,307.2440124,Rayo,2005
215.194819125,304.87501395,Rayo,2005
252.8979999,322.10999535,Rayo,2005
236.434016325,294.874987875,Rayo,2005
115.474623225,244.8750174,Accidente,2005
135.2347854,214.875019125,Rayo,2005
271.368008925,41.0699952,Rayo,2005
287.4419964,73.845018,Rayo,2005
363.424997325,160.87499025,Rayo,2005
165.994308675,74.87501385,Rayo,2005
214.994944125,84.87499995,Rayo,2005
157.805989575,109.660019625,Intencionado,2005
166.034283675,74.87501385,Accidente,2005
345.42501435,220.219996425,Rayo,2005
225.274755225,184.874980875,Accidente,2005
305.23478895,304.87501395,Rayo,2005
199.152291975,304.87501395,Accidente,2005
239.22599025,302.540993625,Rayo,2005
55.794426675,204.87499305,Accidente,2005
34.7950395,214.875019125,Accidente,2005
40.47700605,178.81401135,Accidente,2005
278.727006675,90.84598575,Rayo,2005
271.726984425,41.240008875,Rayo,2005
291.759016575,83.6320173,Rayo,2005
293.0859867,76.815999975,Rayo,2005
266.567011425,86.0740101,Rayo,2005
309.3319866,222.835001025,Rayo,2005
350.9649897,208.140990525,Rayo,2005
307.307013,222.57000675,Rayo,2005
289.4740056,232.403017275,Accidente,2005
335.03199405,227.4200136,Rayo,2005
245.7100152,225.72499365,Accidente,2005
349.26597225,204.359995125,Rayo,2005
315.03490005,224.875005225,Rayo,2005
273.9370023,305.7359955,Rayo,2005
316.782007425,241.803978,Rayo,2005
247.1200134,276.79001805,Rayo,2005
198.286993125,302.534997375,Accidente,2005
183.81600315,308.88002925,Intencionado,2005
195.2510118,312.985981425,Otro,2005
199.192266975,304.87501395,Rayo,2005
265.4746146,314.87500005,Rayo,2005
225.114855225,344.874998325,Rayo,2005
68.295008925,224.727017775,Accidente,2005
156.4739826,174.874994775,Rayo,2005
279.33898395,97.124019525,Rayo,2005
292.8690024,76.67900565,Rayo,2005
267.50398545,88.38400545,Rayo,2005
274.810016325,70.368991875,Rayo,2005
287.056997175,48.44098545,Rayo,2005
260.5739994,70.061983875,Rayo,2005
283.673992875,65.711984325,Rayo,2005
295.274737875,64.874987775,Rayo,2005
294.68698545,58.646003325,Rayo,2005
50.41399155,173.013998625,Rayo,2005
348.7989843,208.674017175,Rayo,2005
265.5145896,314.87500005,Rayo,2005
289.16100135,49.27598325,Rayo,2005
288.90899895,46.4770137,Rayo,2005
294.72696045,58.646003325,Rayo,2005
290.451993975,72.479991675,Rayo,2005
136.873720425,144.8749965,Accidente,2005
281.285006925,250.661998275,Rayo,2005
312.5729997,203.024990025,Rayo,2005
327.14700525,206.8380054,Rayo,2005
263.601985725,248.6520153,Rayo,2005
356.410983825,219.1579806,Rayo,2005
311.987006175,207.335014575,Rayo,2005
246.2341674,354.874984425,Accidente,2005
217.22598885,300.78301305,Accidente,2005
265.0748646,224.875005225,Rayo,2005
272.163991125,290.0769885,Rayo,2005
229.24998915,279.54397575,Accidente,2005
225.977995425,296.339991675,Accidente,2005
217.191010725,300.7850118,Accidente,2005
97.633221075,254.8750035,Accidente,2005
97.673196075,254.8750035,Accidente,2005
195.39468195,194.87500695,Intencionado,2005
115.314723225,84.87499995,Accidente,2005
115.314723225,64.874987775,Accidente,2005
235.594541325,304.87501395,Intencionado,2005
115.20898935,191.368999575,Intencionado,2005
85.51459995,174.874994775,Accidente,2005
145.1148465,114.874998225,Rayo,2005
257.0290164,346.5730164,Rayo,2005
25.0149159,234.874991325,Accidente,2005
36.141997125,214.0020051,Accidente,2005
190.195013775,242.98699815,Rayo,2005
297.852006075,74.3690103,Rayo,2005
278.95698285,99.377010525,Rayo,2005
136.913695425,144.8749965,Accidente,2005
321.0130014,253.918002,Accidente,2005
45.994315575,224.875005225,Accidente,2005
126.99361935,224.875005225,Intencionado,2005
267.07497375,80.54698665,Intencionado,2005
125.994284325,124.874984325,Accidente,2005
106.513987125,94.87498605,Accidente,2005
320.5209891,221.292006,Rayo,2005
294.914962875,234.874991325,Accidente,2005
313.42198875,193.3250163,Accidente,2005
276.803009925,314.302997775,Rayo,2005
199.232241975,304.87501395,Accidente,2005
127.03359435,224.875005225,Otro,2005
46.034290575,224.875005225,Intencionado,2005
125.434634325,254.8750035,Intencionado,2005
227.108008725,198.339999975,Accidente,2005
186.877008825,332.524002525,Accidente,2005
266.0539323,81.5960106,Accidente,2005
205.71446805,274.875015675,Intencionado,2005
353.36301,164.274983925,Accidente,2005
115.234773225,124.874984325,Intencionado,2005
119.35215825,94.87498605,Accidente,2005
301.627005225,236.9279874,Accidente,2005
239.541992625,315.706999725,Accidente,2005
25.0349034,224.875005225,Intencionado,2005
95.35468605,244.8750174,Accidente,2005
54.954951675,94.87498605,Intencionado,2005
229.03300485,181.3289985,Intencionado,2005
345.234773325,144.8749965,Otro,2005
181.064004225,351.548984475,Accidente,2005
58.712601675,234.874991325,Accidente,2005
66.8736978,244.8750174,Accidente,2005
58.752576675,234.874991325,Accidente,2005
136.673845425,254.8750035,Accidente,2005
97.393371075,254.8750035,Accidente,2005
135.4346604,124.874984325,Accidente,2005
240.874998975,355.8999834,Accidente,2005
275.334008625,292.44198945,Rayo,2005
199.272216975,304.87501395,Accidente,2005
267.096999975,29.828985225,Rayo,2005
134.20399005,69.6549984,Intencionado,2005
166.114233675,74.87501385,Rayo,2005
229.13901855,217.856994225,Intencionado,2005
214.919991,214.962004725,Intencionado,2005
85.19479995,224.875005225,Intencionado,2005
326.078993175,199.62099885,Rayo,2005
313.725998625,141.366990375,Rayo,2005
305.15483895,234.874991325,Rayo,2005
254.40101992500001,313.12297575,Rayo,2005
175.634519775,164.875008675,Intencionado,2005
85.19479995,234.874991325,Intencionado,2005
267.699982875,294.561983625,Accidente,2005
175.594544775,164.875008675,Intencionado,2005
331.05400185,211.6430004,Accidente,2005
265.5545646,304.87501395,Otro,2005
185.234755875,324.87498615,Intencionado,2005
196.873716975,174.874994775,Intencionado,2005
85.75444995,194.87500695,Accidente,2005
58.872501675,234.874991325,Accidente,2005
235.914341325,174.874994775,Intencionado,2005
58.912476675,234.874991325,Otro,2005
266.1941646,54.875001675,Accidente,2005
116.0539809,92.118989625,Intencionado,2005
217.26100695,251.731009725,Accidente,2005
269.430980325,342.204988125,Accidente,2005
176.473994775,334.87497225,Accidente,2005
104.893000875,237.422997825,Intencionado,2005
185.914330875,224.875005225,Intencionado,2005
185.954305875,224.875005225,Intencionado,2005
305.23478895,124.874984325,Accidente,2005
166.7537937,234.874991325,Intencionado,2005
105.0060102,266.892008175,Accidente,2005
327.679991925,183.73701255,Accidente,2005
202.187993475,342.019983825,Accidente,2005
136.31498985,90.078985425,Accidente,2005
209.56198185,345.507003075,Accidente,2005
115.274748225,124.874984325,Accidente,2005
75.13900875,182.11898445,Accidente,2005
247.235980875,243.60900915,Accidente,2005
55.954326675,214.875019125,Accidente,2005
119.59200825,94.87498605,Intencionado,2005
165.834408675,214.875019125,Accidente,2005
56.434026675,254.8750035,Accidente,2005
308.287000125,65.99001045,Intencionado,2005
135.4746354,124.874984325,Accidente,2005
241.39599315,276.27498015,Intencionado,2005
275.594565675,244.8750174,Accidente,2005
204.38298075,243.23100555,Accidente,2005
219.958000275,314.237998425,Otro,2005
101.9539989,181.597990275,Intencionado,2005
235.234766325,194.87500695,Otro,2005
294.994912875,174.874994775,Accidente,2005
97.713171075,254.8750035,Intencionado,2005
85.71447495,194.87500695,Accidente,2005
88.152949949999993,244.8750174,Accidente,2005
205.11484305,374.8749966,Rayo,2005
233.28698445,292.5730275,Intencionado,2005
318.615980475,71.910987525,Intencionado,2005
75.514014225,141.63198465,Intencionado,2005
207.1490109,320.33398605,Accidente,2005
88.11297495,244.8750174,Accidente,2005
128.529019125,149.76401895,Intencionado,2005
205.0460061,300.96897675,Intencionado,2005
281.93000355,116.556986325,Accidente,2005
356.182007025,210.862008825,Rayo,2005
357.49298715,230.209988775,Rayo,2005
185.314705875,344.874998325,Accidente,2005
185.234755875,204.87499305,Intencionado,2005
358.342016175,213.9860151,Rayo,2005
175.8309969,330.2529828,Accidente,2005
136.993645425,194.87500695,Intencionado,2005
185.394655875,194.87500695,Intencionado,2005
14.9749548,224.875005225,Accidente,2005
125.434634325,204.87499305,Intencionado,2005
292.940997375,149.909008275,Accidente,2005
176.354069775,104.875012125,Accidente,2005
225.554580225,334.87497225,Accidente,2005
210.2369997,318.46299615,Intencionado,2005
105.554587125,264.8749896,Accidente,2005
185.274730875,204.87499305,Accidente,2005
106.394062125,94.87498605,Intencionado,2005
328.35600915,226.24099095,Accidente,2005
341.418999675,211.496012325,Accidente,2005
198.952416975,304.87501395,Accidente,2005
178.472744775,234.874991325,Accidente,2005
205.35469305,204.87499305,Intencionado,2005
146.6338965,234.874991325,Intencionado,2005
87.95307495,244.8750174,Accidente,2005
330.7760157,145.214983875,Accidente,2005
215.914369125,274.875015675,Accidente,2005
223.211005875,334.57899735,Otro,2005
105.474637125,264.8749896,Intencionado,2005
155.3147076,244.8750174,Accidente,2005
136.713820425,254.8750035,Accidente,2005
97.433346075,254.8750035,Accidente,2005
88.03302495,244.8750174,Intencionado,2005
97.473321075,254.8750035,Intencionado,2005
218.6379858,242.40400275,Accidente,2005
283.023999375,245.55099465,Intencionado,2005
175.674494775,314.87500005,Accidente,2005
235.554566325,304.87501395,Accidente,2005
66.9136728,244.8750174,Accidente,2005
355.516982925,132.897007425,Rayo,2005
308.5679844,140.177014575,Rayo,2005
119.51205825,94.87498605,Intencionado,2005
277.453003425,227.204988075,Rayo,2005
340.78599555,193.426992525,Rayo,2005
344.74400025,245.94498825,Rayo,2005
275.554590675,244.8750174,Rayo,2005
195.39468195,374.8749966,Accidente,2005
56.354076675,244.8750174,Accidente,2005
235.274741325,124.874984325,Accidente,2005
313.089996375,186.705995775,Accidente,2005
199.312191975,304.87501395,Accidente,2005
199.352166975,304.87501395,Accidente,2005
225.954330225,324.87498615,Otro,2005
125.474609325,254.8750035,Accidente,2005
80.34998985,179.506018575,Intencionado,2005
119.71193325,94.87498605,Accidente,2005
45.554590575,194.87500695,Intencionado,2005
75.27476385,154.8749826,Intencionado,2005
226.434030225,274.875015675,Intencionado,2005
255.5545785,64.874987775,Accidente,2005
137.073595425,194.87500695,Accidente,2005
105.394687125,234.874991325,Accidente,2005
178.712594775,234.874991325,Intencionado,2005
45.394690575,124.874984325,Accidente,2005
220.8959337,235.695997875,Intencionado,2005
58.952451675,234.874991325,Accidente,2005
266.972997525,49.056000825,Accidente,2005
119.67195825,94.87498605,Accidente,2005
222.43201305,254.11300005,Rayo,2005
205.03489305,264.8749896,Rayo,2005
100.8949812,185.104997025,Intencionado,2005
185.274730875,124.874984325,Accidente,2005
293.708997075,279.58299135,Rayo,2005
283.236986175,292.41000945,Rayo,2005
294.851002875,274.9370169,Rayo,2005
294.333006825,287.3989833,Rayo,2005
283.6179879,318.2480106,Rayo,2005
322.08297225,309.9930132,Rayo,2005
224.875005225,284.875001775,Rayo,2005
175.354694775,364.8750105,Rayo,2005
199.392141975,304.87501395,Otro,2005
309.0990123,315.62700975,Rayo,2005
220.1380077,284.6969931,Rayo,2005
175.394669775,364.8750105,Rayo,2005
175.434644775,364.8750105,Rayo,2005
327.475000125,212.40100635,Accidente,2005
66.194162775,204.87499305,Intencionado,2005
281.747997375,88.45500105,Rayo,2005
291.718002225,214.507009275,Intencionado,2005
125.474609325,204.87499305,Accidente,2005
186.9936159,304.87501395,Accidente,2005
213.2739804,280.51600785,Accidente,2005
59.112351675,234.874991325,Accidente,2005
311.127024,289.2220032,Rayo,2005
97.753146075,254.8750035,Accidente,2005
58.992426675,234.874991325,Accidente,2005
325.27473615,84.87499995,Accidente,2005
325.31471115,84.87499995,Accidente,2005
259.407009225,291.448011075,Accidente,2005
220.048983375,285.292980375,Otro,2005
200.5720041,274.55301705,Otro,2005
67.0335978,244.8750174,Accidente,2005
135.9943104,244.8750174,Accidente,2005
97.793121075,254.8750035,Accidente,2005
59.032401675,234.874991325,Accidente,2005
59.072376675,234.874991325,Otro,2005
187.0335909,304.87501395,Intencionado,2005
255.1948035,354.874984425,Accidente,2005
136.0342854,244.8750174,Accidente,2005
301.694003325,53.58001155,Accidente,2005
175.194794775,84.87499995,Intencionado,2005
259.5300123,287.79801375,Accidente,2005
97.833096075,254.8750035,Accidente,2005
56.394051675,244.8750174,Accidente,2005
196.913691975,174.874994775,Accidente,2005
